Image URL,Description,Credits,School,Subject,Grade(s) Avail.,CSU - UC Req.,Course Title Search,Prerequisite,Footnote,High School Course Catalog,Course Code,English | español | 中文,Course Notes,ROP at Site,
https://fremontusd.com/catalog-images/math-geo.png,"C- o mejor en ambos semestres de Álgebra I o CC3 / Álgebra 1 Geometría se centrarán en seis áreas críticas: (1) establecer criterios de congruencia de triángulos basados ​​en movimientos rígidos; (2) establecer criterios de semejanza de triángulos y aplicarlo a la trigonometría básica con triángulos rectángulos (3) expresar las propiedades geométricas con ecuaciones incluyendo secciones cónicas; (4) explicar fórmulas de volumen y usarlos para resolver en dos dimensiones y los problemas tridimensionales (5) probar teoremas geométricos básicos sobre líneas, ángulos, triángulos, paralelogramos, y polígonos; y (6) se extienden trabajo con independencia y probabilidad condicional incluyendo eventos compuestos.",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",Math,"9,10,11,12",c,Core geometría común,Ninguno,clase MVROP enseñó en la escuela. Las Positas College de crédito concedido.,,21000,español,,,
https://fremontusd.com/catalog-images/math-geo.png,Este es un curso de preparación no universidad que proporciona a los estudiantes los conceptos básicos de geometría.,10 credits/year,"AHS,IHS,KHS,RHS",Math,"10,11,12",n/a,Discovering Geometry,Ninguno, ,,21001,español,,,
https://fremontusd.com/catalog-images/math-alg.png,"Common Core Álgebra 2 / Trigonometría y Pre-Cálculo. Este curso cubrirá 7 áreas críticas de enfoque: 1) el sistema de números complejos, 2) vectoriales y matriciales cantidades, 3) ver estructura en expresiones, 4) de razonamiento con ecuaciones y desigualdades, 5) funciones de interpretación, 6 funciones) de construcción, y 7 ) estadística y probabilidad.",10 credits/year,"AHS,IHS,MSJHS,WHS",Math,"10,11",c,Accelerated Algebra 2 / Trig / Precálculo,Ninguno,clases de Colocación Avanzada (AP) son clases de nivel universitario.,,21025,español,,,
https://fremontusd.com/catalog-images/math-alg.png," Álgebra II se centrará en cuatro áreas críticas: (1) se refieren aritmética de polinomios y expresiones racionales a la aritmética de los números racionales; (2) Abrir la comprensión de las funciones y de gráficos; (3) funciones de sintetizar y generalizar y extender la comprensión de sus respectivas funciones inversas lineal, cuadrático, y funciones exponenciales y; y (4) se refieren de visualización de datos y Resumen de estadísticas para la probabilidad y explorar una variedad de métodos de recogida de datos.",10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Math,"10,11,12",c,Common Core 2 Álgebra,Ninguno,clase MVROP enseñó en la escuela.,,21100,español,,,
https://fremontusd.com/catalog-images/math-alg.png," Álgebra II / Trigonometría se centrará en cuatro áreas críticas: (1) se refieren aritmética de polinomios y expresiones racionales a la aritmética de los números racionales; (2) Abrir la comprensión de las funciones y graficación para incluir funciones trigonométricas; (3) funciones de sintetizar y generalizar y extender la comprensión de sus respectivas funciones inversas lineal, cuadrático, y funciones exponenciales y; y (4) se refieren de visualización de datos y Resumen de estadísticas para la probabilidad y explorar una variedad de métodos de recogida de datos.",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",Math,"10,11,12",c,Common Core Álgebra 2 / Trigonometría,Ninguno, ,,21120,español,,,
https://fremontusd.com/catalog-images/math-alg.png,"En Álgebra 2 con trigonometría, los estudiantes ampliarán los conceptos de álgebra y geometría, con un enfoque en el pensamiento crítico y las interconexiones de las matemáticas. Este es un curso de ritmo rápido y al nivel de honores, que profundiza en los conceptos algebraicos avanzados, lo que requiere que los estudiantes han adquirido un gran conocimiento de fondo en un Álgebra 1 curso anterior. Álgebra 2 con trigonometría ofrece una exploración completa de funciones, polinomios, exponentes racionales y radicales, logaritmos, expresiones racionales y ecuaciones, secuencias y series, estadísticas y trigonometría. Los estudiantes ampliarán su comprensión de los conceptos matemáticos y cómo están conectados, así como mejorar las habilidades de pensamiento y resolución de problemas lógicos. Además, los estudiantes se centrarán en el significado más profundo de los conceptos matemáticos tales como las razones por las que existen ciertas “reglas” o teoremas y cómo se comportan las funciones. Álgebra 2 fortalece las habilidades algebraicas de los alumnos y las habilidades de resolución, se presta al estudio de la trigonometría que es un verdadero acoplamiento de los conceptos algebraicos avanzados y las propiedades geométricas problema. En general, Álgebra 2 con trigonometría es una matemática rigurosa curso en el que los estudiantes a desarrollar habilidades tales como hacer conexiones entre los diversos conceptos, la resolución de problemas utilizando múltiples métodos y representaciones, el pensamiento crítico, la eficiencia y el desarrollo de una coherente, argumento lógico.",10 credits/year,KHS,Math,"10,11,12",c,Common Core Álgebra 2 / Trigonometría de Honores,Ninguno, ,,21140,español,,,
https://fremontusd.com/catalog-images/math-main.png,"Este es un curso de preparación para la universidad y un seguimiento de Álgebra 2. Mayor tema a cubrir incluye las seis funciones trigonométricas, círculo unitario, trigonometría triángulo rectángulo, medida de arco, gráficos y funciones inversas, las identidades y las fórmulas, ecuaciones, triángulos y compleja números y coordenadas polares. Otros temas incluyen fórmulas de adición para las fórmulas seno y el coseno medio del ángulo y de doble ángulo, ley de seno y ley de los cosenos, de Moivre teorema y el uso de la trigonometría y una variedad de aplicaciones.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Math,"11,12",c,Core trigonometría común,C o más en la vida de la Tierra y Álgebra 1., ,,21170,español,,,
https://fremontusd.com/catalog-images/math-calc.png,"Pre-Cálculo incluye el estudio de la trigonometría, números complejos, funciones polinómicas, funciones logarítmicas y exponenciales, y la geometría analítica. Otros temas estudiados incluyen la secuencia, serie y coordenadas polares. pueden ser necesarios proyectos.",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",Math,"10,11,12",c,Pre-Cálculo,Ninguno, ,,21206,español,,,
https://fremontusd.com/catalog-images/math-calc.png,"Pre-Cálculo matemáticas se compone del estudio de la trigonometría formal y su aplicación a los números complejos, coordina y aplicaciones científicas. Se espera que los estudiantes para completar los proyectos en profundidad.",10 credits/year,"AHS,KHS,MSJHS",Math,"10,11,12",c,Pre-Cálculo Honores, , ,,21208,español,,,
https://fremontusd.com/catalog-images/math-calc.png,"El objetivo de este curso es proporcionar una revisión de funciones, incluyendo trigonométricas, exponenciales y logarítmicas. El curso incluirá una introducción a límites y continuidad, cocientes de diferencias, el derivado, y la integral definida. Se incluirán técnicas y aplicaciones de diferenciación e integración. Los estudiantes que han completado con éxito Pre-Cálculo, pero no están interesados ​​o preparados para las exigencias del cálculo de colocación avanzada se beneficiarán de esta clase, ya que proporciona continuidad de los rigores de las matemáticas avanzadas, así como una base más sólida para entrar a la universidad cálculo de nivel en sus estudios de post-secundaria.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Math,"11,12",c,Cálculo, , ,,21210,español,,,
https://fremontusd.com/catalog-images/math-calc.png,"El cálculo es un curso de un año de cálculo de nivel universitario. Combina un estudio de las tasas de cambio, límites, derivadas de diversas funciones, problemas de máximos y mínimos, y la integración. La instrucción enfatiza la moderna terminología, notación, y la prueba, que se incluye en los cursos de cálculo contemporáneos.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Math,"11,12",c,Cálculo AP AB,Ninguno, ,,21212,español,,,
https://fremontusd.com/catalog-images/math-calc.png,"Se trata de un ritmo rápido, el tratamiento riguroso de una clase de nivel universitario cálculo completo de un año. Además de los temas AB, se estudió Cálculo de funciones vectoriales, ecuaciones paramétricas, coordenadas polares, secuencias y series.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Math,"11,12",c,AP Cálculo BC,Ninguno,Este curso es muy recomendable para los estudiantes que planean estudios de AP en Ciencias Sociales.,,21214,español,,,
https://fremontusd.com/catalog-images/math-main.png,"Esta clase examinará los elementos básicos de probabilidad, distribuciones binomiales y normales, medidas de tendencia central y dispersión, correlación lineal, tablas estadísticas, y el uso de la tecnología para el desarrollo de la teoría y aplicaciones de estadística.",10 credits/year,"AHS,IHS,KHS,WHS",Math,"11,12",c,Introducción a la Estadística,Ninguno, ,,21220,español,,,
https://fremontusd.com/catalog-images/math-main.png,"Se trata de una aplicación de un año que cubre supuesto funciones matemáticas básicas. Muchas fórmulas utilizadas en los negocios que incluye teoría, taladro, la práctica y la gestión de las finanzas personales están cubiertos. Este curso aplica las matemáticas para resolver problemas de matemáticas y personales relacionados con la empresa.",10 credits/year,"AHS,KHS,RHS,WHS",Math,"11,12",g,Matemáticas para los negocios,prerrequisitos matrícula de honor., ,,21241,español,,,
https://fremontusd.com/catalog-images/math-alg.png,"Un Ohlone ofreció golf en las instalaciones. Este curso incluye una introducción a álgebra lineal que incluye espacios vectoriales, matrices, determinantes, transformaciones lineales, vectores propios, técnicas de resolver sistemas de ecuaciones, y aplicaciones.",5 credits/semester,MSJHS,Math,12,n/a,Álgebra lineal,Ninguno,"FUSD crédito electivo solamente. clases de Colocación Avanzada (AP) son clases de nivel universitario.

 

",,21250,español,,,
https://fremontusd.com/catalog-images/math-calc.png,"Un Ohlone ofreció golf en las instalaciones. Este curso incluye análisis de vectores, funciones de varias variables, derivados parciales, integración múltiple, la integración de funciones vectoriales valorados, y aplicaciones.",5 credits/semester,MSJHS,Math,12,n/a,Cálculo multivariable,Geografía recomienda encarecidamente.,clases de Colocación Avanzada (AP) son clases de nivel universitario.,,21260,español,,,
https://fremontusd.com/catalog-images/math-comp.png,"Estadísticas AP cubrirá las pantallas gráficas de los datos, medir las tendencias centrales de datos, explorar las distribuciones de datos, explorar datos de dos variables y tablas de frecuencia, desarrollar estrategias para probar hipótesis, explorar la probabilidad, hacer inferencias estadísticas, y la prueba de significación en los distintos niveles de confianza. El chi-cuadrado, se estudiará y t distribuciones normales.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Math,"11,12",c,AP Estadística,Ninguno, ,,21270,español,,,
https://fremontusd.com/catalog-images/math-comp.png,"Este curso hace énfasis en la programación orientada a objetos, desarrollo de algoritmos, y la resolución de problemas. El lenguaje de programación Java se utiliza para escribir programas. Se espera que los estudiantes a trabajar por lo menos 2-3 horas. por semana fuera de las horas de clase en sus equipos. Tendrán acceso a los ordenadores de la escuela. Los estudiantes también pueden ejecutar y depurar sus programas en sus ordenadores personales. Los equipos deben ser capaces de compilar y ejecutar código Java.",10 credits/year,"AHS,IHS,MSJHS,WHS",Math,"11,12",c,AP Computación Un,Ninguno,clases de Colocación Avanzada (AP) son clases de nivel universitario.,,73030,español,,,
https://fremontusd.com/catalog-images/math-main.png,Un Ohlone ofreció golf en las instalaciones. Este curso es una introducción a la programación informática. Su objetivo principal es enseñar a la resolución de problemas utilizando el lenguaje de programación C ++. Se hará hincapié en la programación de procedimiento estructurado con una introducción a la programación orientada a objetos.,5 credits/semester,MSJHS,Math,"11,12",n/a,Introducción a la Programación de Computadoras Usando C ++,Ninguno, ,,73031,español,,,
